Trigger_Date,2024/01/27
Trigger_Time,T 10:42:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-8.67,-21.894,-0.108
-8.63,-19.527,-0.065
-8.60,-16.933,-0.070
-8.57,-14.795,-0.024
-8.53,-13.350,-0.033
-8.50,-10.331,-0.013
-8.47,-7.813,-0.019
-8.43,-5.550,0.032
-8.40,-4.482,0.053
-8.37,-1.746,0.079
-8.33,-0.236,0.076
-8.30,2.667,0.123
-8.27,5.085,0.103
-8.23,6.861,0.128
-8.20,8.134,0.135
-8.17,10.034,0.135
-8.13,13.405,0.208
-8.10,15.294,0.196
-8.07,17.130,0.181
-8.03,20.632,0.219
-8.00,21.475,0.205
-7.97,24.706,0.235
-7.93,26.787,0.242
-7.90,28.162,0.245
-7.87,30.675,0.262
-7.83,32.975,0.328
-7.80,34.876,0.299
-7.77,37.424,0.333
-7.73,38.883,0.336
-7.70,40.382,0.304
-7.67,43.633,0.365
-7.63,45.638,0.342
-7.60,48.648,0.350
-7.57,49.977,0.391
-7.53,52.178,0.405
-7.50,54.994,0.397
-7.47,56.789,0.413
-7.43,57.679,0.434
-7.40,59.738,0.420
-7.37,61.254,0.460
-7.33,63.500,0.470
-7.30,66.373,0.491
-7.27,68.065,0.458
-7.23,70.989,0.480
-7.20,72.093,0.474
-7.17,73.524,0.527
-7.13,76.116,0.501
-7.10,77.761,0.561
-7.07,79.657,0.512
-7.03,81.692,0.526
-7.00,84.446,0.569
-6.97,85.563,0.584
-6.93,87.900,0.563
-6.90,88.475,0.597
-6.87,90.314,0.575
-6.83,93.165,0.607
-6.80,94.752,0.610
-6.77,96.895,0.649
-6.73,98.401,0.616
-6.70,99.353,0.629
-6.67,101.539,0.667
-6.63,103.806,0.673
-6.60,105.743,0.678
-6.57,105.967,0.694
-6.53,107.943,0.705
-6.50,109.866,0.675
-6.47,110.955,0.704
-6.43,113.420,0.721
-6.40,114.791,0.718
-6.37,116.575,0.732
-6.33,117.946,0.734
-6.30,118.840,0.793
-6.27,121.412,0.783
-6.23,121.933,0.797
-6.20,123.096,0.821
-6.17,125.292,0.792
-6.13,126.432,0.810
-6.10,127.759,0.849
-6.07,129.319,0.810
-6.03,130.369,0.869
-6.00,131.972,0.845
-5.97,132.813,0.826
-5.93,134.181,0.906
-5.90,135.388,0.874
-5.87,137.082,0.899
-5.83,137.751,0.890
-5.80,138.992,0.903
-5.77,140.181,0.892
-5.73,141.568,1.002
-5.70,143.023,0.926
-5.67,144.253,0.961
-5.63,144.105,0.971
-5.60,144.857,0.949
-5.57,146.747,0.947
-5.53,148.032,0.942
-5.50,149.325,0.976
-5.47,149.612,0.960
-5.43,150.635,1.004
-5.40,151.622,0.964
-5.37,153.381,0.968
-5.33,153.351,1.005
-5.30,154.129,0.948
-5.27,154.463,0.984
-5.23,156.313,0.956
-5.20,156.343,0.953
-5.17,156.768,0.965
-5.13,157.347,0.979
-5.10,159.314,0.980
-5.07,159.746,0.956
-5.03,159.850,0.986
-5.00,161.374,1.008
-4.97,160.968,0.972
-4.93,162.105,1.002
-4.90,163.551,0.950
-4.87,163.199,1.009
-4.83,163.296,0.977
-4.80,163.418,0.962
-4.77,163.833,0.949
-4.73,164.639,0.973
-4.70,164.697,1.015
-4.67,165.656,0.958
-4.63,165.803,0.948
-4.60,166.406,0.935
-4.57,167.286,0.946
-4.53,167.055,0.954
-4.50,168.108,0.976
-4.47,167.956,0.926
-4.43,167.773,0.935
-4.40,168.163,0.895
-4.37,168.640,0.939
-4.33,167.702,0.926
-4.30,167.703,0.898
-4.27,168.310,0.928
-4.23,168.152,0.906
-4.20,167.370,0.881
-4.17,168.456,0.896
-4.13,167.705,0.900
-4.10,168.358,0.883
-4.07,167.205,0.911
-4.03,167.726,0.893
-4.00,167.889,0.862
-3.97,166.651,0.877
-3.93,167.434,0.884
-3.90,166.871,0.876
-3.87,168.242,0.837
-3.83,166.859,0.868
-3.80,166.558,0.963
-3.77,167.178,0.884
-3.73,166.543,0.892
-3.70,166.500,0.878
-3.67,165.794,0.870
-3.63,165.284,0.851
-3.60,165.036,0.872
-3.57,164.488,0.897
-3.53,164.226,0.861
-3.50,163.659,0.896
-3.47,162.261,0.872
-3.43,162.627,0.880
-3.40,162.239,0.860
-3.37,160.588,0.901
-3.33,160.819,0.900
-3.30,160.376,0.830
-3.27,160.062,0.919
-3.23,158.574,0.892
-3.20,158.474,0.883
-3.17,157.547,0.873
-3.13,155.735,0.907
-3.10,156.143,0.895
-3.07,155.116,0.892
-3.03,153.870,0.874
-3.00,152.661,0.892
-2.97,152.148,0.894
-2.93,151.165,0.891
-2.90,150.026,0.894
-2.87,150.139,0.906
-2.83,148.484,0.885
-2.80,147.925,0.894
-2.77,146.881,0.885
-2.73,146.221,0.881
-2.70,144.373,0.925
-2.67,143.243,0.817
-2.63,141.589,0.868
-2.60,141.131,0.889
-2.57,141.002,0.856
-2.53,138.952,0.882
-2.50,137.532,0.812
-2.47,138.002,0.867
-2.43,135.219,0.827
-2.40,133.487,0.834
-2.37,133.042,0.814
-2.33,132.193,0.872
-2.30,130.495,0.848
-2.27,129.042,0.813
-2.23,128.276,0.818
-2.20,126.492,0.799
-2.17,125.007,0.762
-2.13,123.842,0.776
-2.10,121.988,0.749
-2.07,120.482,0.747
-2.03,119.102,0.753
-2.00,117.676,0.754
-1.97,115.869,0.759
-1.93,115.130,0.736
-1.90,114.164,0.709
-1.87,111.256,0.717
-1.83,109.447,0.696
-1.80,107.383,0.729
-1.77,106.352,0.674
-1.73,104.541,0.674
-1.70,103.394,0.699
-1.67,101.010,0.649
-1.63,99.879,0.634
-1.60,99.038,0.654
-1.57,96.701,0.612
-1.53,94.128,0.579
-1.50,93.159,0.569
-1.47,91.546,0.610
-1.43,88.609,0.605
-1.40,87.319,0.563
-1.37,85.182,0.565
-1.33,83.134,0.539
-1.30,81.640,0.534
-1.27,80.350,0.513
-1.23,78.076,0.476
-1.20,76.340,0.475
-1.17,74.400,0.492
-1.13,72.378,0.448
-1.10,69.995,0.473
-1.07,68.003,0.400
-1.03,66.457,0.403
-1.00,63.731,0.432
-0.97,61.585,0.381
-0.93,60.353,0.341
-0.90,58.519,0.337
-0.87,55.826,0.378
-0.83,53.637,0.327
-0.80,51.871,0.336
-0.77,49.936,0.311
-0.73,48.284,0.291
-0.70,45.320,0.299
-0.67,42.770,0.223
-0.63,40.343,0.232
-0.60,39.356,0.187
-0.57,36.863,0.160
-0.53,35.562,0.226
-0.50,32.934,0.162
-0.47,30.827,0.167
-0.43,28.337,0.129
-0.40,25.788,0.125
-0.37,24.451,0.116
-0.33,21.925,0.113
-0.30,19.614,0.088
-0.27,17.442,0.045
-0.23,14.886,0.012
-0.20,14.090,0.007
-0.17,11.487,0.006
-0.13,8.306,0.011
-0.10,6.583,-0.041
-0.07,5.443,-0.054
-0.03,2.201,-0.069
0.00,-0.287,-0.051
0.03,-2.731,-0.106
0.07,-4.911,-0.130
0.10,-6.226,-0.165
0.13,-8.847,-0.156
0.17,-10.946,-0.130
0.20,-12.992,-0.178
0.23,-15.108,-0.183
0.27,-17.038,-0.255
0.30,-19.538,-0.179
0.33,-21.770,-0.251
0.37,-23.438,-0.217
0.40,-25.952,-0.243
0.43,-28.125,-0.257
0.47,-30.877,-0.274
0.50,-32.012,-0.324
0.53,-35.161,-0.293
0.57,-36.671,-0.353
0.60,-38.993,-0.346
0.63,-41.850,-0.367
0.67,-43.619,-0.366
0.70,-45.098,-0.347
0.73,-47.255,-0.383
0.77,-49.317,-0.391
0.80,-52.245,-0.393
0.83,-53.606,-0.390
0.87,-56.676,-0.402
0.90,-58.766,-0.422
0.93,-59.776,-0.448
0.97,-61.608,-0.478
1.00,-64.842,-0.440
1.03,-66.942,-0.491
1.07,-68.219,-0.489
1.10,-70.087,-0.509
1.13,-72.281,-0.522
1.17,-74.554,-0.544
1.20,-75.011,-0.456
1.23,-77.728,-0.516
1.27,-80.222,-0.520
1.30,-81.148,-0.551
1.33,-83.065,-0.559
1.37,-85.065,-0.548
1.40,-87.143,-0.582
1.43,-89.196,-0.611
1.47,-89.955,-0.608
1.50,-93.175,-0.585
1.53,-95.082,-0.612
1.57,-96.174,-0.604
1.60,-98.547,-0.610
1.63,-100.046,-0.650
1.67,-101.428,-0.674
1.70,-103.439,-0.666
1.73,-104.004,-0.683
1.77,-106.982,-0.659
1.80,-108.612,-0.695
1.83,-110.248,-0.711
1.87,-110.808,-0.724
1.90,-113.547,-0.708
1.93,-114.665,-0.732
1.97,-116.775,-0.724
2.00,-119.240,-0.754
2.03,-118.857,-0.745
2.07,-121.150,-0.781
2.10,-121.964,-0.778
2.13,-124.076,-0.788
2.17,-125.396,-0.785
2.20,-126.933,-0.808
2.23,-127.935,-0.825
2.27,-129.589,-0.835
2.30,-130.107,-0.855
2.33,-132.079,-0.887
2.37,-132.751,-0.881
2.40,-133.798,-0.845
2.43,-135.934,-0.892
2.47,-138.146,-0.867
2.50,-136.874,-0.902
2.53,-139.239,-0.883
2.57,-140.952,-0.924
2.60,-141.048,-0.943
2.63,-142.727,-0.932
2.67,-143.828,-0.963
2.70,-144.384,-0.926
2.73,-145.715,-0.945
2.77,-147.595,-0.948
2.80,-147.705,-0.961
2.83,-150.314,-0.955
2.87,-149.696,-1.004
2.90,-151.156,-0.944
2.93,-150.526,-0.954
2.97,-152.612,-0.935
3.00,-152.847,-0.974
3.03,-154.100,-0.981
3.07,-155.135,-0.999
3.10,-154.576,-0.991
3.13,-157.116,-1.000
3.17,-156.159,-0.980
3.20,-158.144,-0.995
3.23,-158.306,-0.965
3.27,-159.415,-0.983
3.30,-159.983,-0.973
3.33,-161.059,-0.988
3.37,-161.660,-0.994
3.40,-161.956,-0.993
3.43,-162.350,-0.977
3.47,-162.187,-0.982
3.50,-163.221,-1.005
3.53,-164.222,-0.976
3.57,-164.415,-0.961
3.60,-164.933,-0.958
3.63,-165.060,-0.956
3.67,-164.955,-0.964
3.70,-165.454,-0.949
3.73,-166.132,-0.909
3.77,-166.647,-0.927
3.80,-166.946,-0.951
3.83,-168.081,-0.919
3.87,-167.506,-0.911
3.90,-167.263,-0.947
3.93,-167.196,-0.930
3.97,-168.307,-0.911
4.00,-168.096,-0.926
4.03,-168.924,-0.897
4.07,-168.666,-0.931
4.10,-168.003,-0.885
4.13,-168.248,-0.896
4.17,-168.387,-0.925
4.20,-168.066,-0.923
4.23,-169.127,-0.914
4.27,-168.901,-0.907
4.30,-168.287,-0.914
4.33,-167.833,-0.863
4.37,-168.114,-0.908
4.40,-167.720,-0.876
4.43,-167.452,-0.884
4.47,-166.826,-0.885
4.50,-166.683,-0.861
4.53,-166.838,-0.883
4.57,-167.519,-0.879
4.60,-166.683,-0.859
4.63,-166.410,-0.879
4.67,-164.949,-0.899
4.70,-164.902,-0.874
4.73,-164.861,-0.861
4.77,-165.007,-0.884
4.80,-163.852,-0.852
4.83,-163.686,-0.857
4.87,-162.927,-0.887
4.90,-162.312,-0.893
4.93,-162.657,-0.887
4.97,-161.209,-0.838
5.00,-161.345,-0.909
5.03,-160.663,-0.869
5.07,-158.377,-0.902
5.10,-157.911,-0.852
5.13,-159.060,-0.950
5.17,-157.925,-0.879
5.20,-156.559,-0.919
5.23,-156.005,-0.877
5.27,-155.470,-0.906
5.30,-153.752,-0.893
5.33,-153.485,-0.875
5.37,-152.217,-0.887
5.40,-152.108,-0.866
5.43,-149.565,-0.885
5.47,-149.362,-0.866
5.50,-148.941,-0.873
5.53,-147.549,-0.899
5.57,-147.428,-0.893
5.60,-145.750,-0.876
5.63,-144.908,-0.897
5.67,-143.389,-0.837
5.70,-142.201,-0.886
5.73,-141.603,-0.880
5.77,-139.611,-0.861
5.80,-139.646,-0.860
5.83,-138.318,-0.864
5.87,-137.187,-0.831
5.90,-135.718,-0.844
5.93,-134.156,-0.840
5.97,-133.133,-0.828
6.00,-132.514,-0.810
6.03,-130.834,-0.841
6.07,-129.466,-0.827
6.10,-127.630,-0.828
6.13,-126.292,-0.782
6.17,-124.974,-0.782
6.20,-122.960,-0.790
6.23,-122.218,-0.753
6.27,-120.597,-0.765
6.30,-119.549,-0.746
6.33,-117.204,-0.766
6.37,-115.872,-0.751
6.40,-114.686,-0.764
6.43,-113.034,-0.739
6.47,-110.941,-0.677
6.50,-109.843,-0.697
6.53,-107.553,-0.706
6.57,-106.697,-0.642
6.60,-104.318,-0.667
6.63,-103.541,-0.682
6.67,-101.858,-0.608
6.70,-100.031,-0.614
6.73,-97.852,-0.619
6.77,-96.573,-0.642
6.80,-94.935,-0.637
6.83,-92.943,-0.622
6.87,-91.189,-0.583
6.90,-89.776,-0.580
6.93,-87.482,-0.552
6.97,-84.471,-0.592
7.00,-83.020,-0.532
7.03,-82.677,-0.516
7.07,-79.685,-0.494
7.10,-77.985,-0.466
7.13,-76.016,-0.469
7.17,-73.334,-0.457
7.20,-72.457,-0.442
7.23,-69.607,-0.436
7.27,-68.136,-0.468
7.30,-66.466,-0.483
7.33,-63.612,-0.408
7.37,-61.570,-0.369
7.40,-60.335,-0.390
7.43,-58.114,-0.397
7.47,-55.872,-0.355
7.50,-54.158,-0.325
7.53,-51.831,-0.354
7.57,-50.564,-0.302
7.60,-47.725,-0.248
7.63,-45.446,-0.287
7.67,-43.595,-0.257
7.70,-40.780,-0.210
7.73,-40.172,-0.204
7.77,-36.225,-0.201
7.80,-35.273,-0.220
7.83,-33.120,-0.143
7.87,-30.061,-0.175
7.90,-27.634,-0.120
7.93,-25.671,-0.126
7.97,-24.436,-0.122
8.00,-22.086,-0.110
8.03,-20.601,-0.096
8.07,-17.860,-0.036
8.10,-14.955,-0.057
8.13,-13.074,-0.064
8.17,-10.964,0.012
8.20,-9.511,0.004
8.23,-6.546,0.014
8.27,-4.110,0.020
8.30,-2.743,0.070
8.33,0.551,0.098
8.37,2.691,0.099
8.40,4.517,0.127
8.43,6.514,0.107
8.47,8.869,0.112
8.50,10.821,0.188
8.53,12.829,0.182
8.57,15.184,0.187
8.60,17.165,0.168
8.63,19.398,0.209
8.67,22.769,0.208
8.70,24.415,0.221
8.73,26.514,0.254
8.77,27.417,0.275
8.80,30.689,0.241
8.83,32.896,0.272
8.87,35.180,0.315
8.90,37.609,0.354
8.93,39.363,0.314
8.97,41.708,0.359
9.00,42.661,0.353
9.03,45.619,0.343
9.07,47.969,0.364
9.10,49.360,0.432
9.13,51.138,0.390
9.17,53.900,0.408
9.20,56.467,0.409
9.23,57.466,0.430
9.27,60.180,0.421
9.30,62.182,0.417
9.33,63.237,0.471
9.37,66.400,0.469
9.40,68.701,0.468
9.43,70.131,0.513
9.47,71.827,0.490
9.50,74.229,0.508
9.53,75.253,0.531
9.57,77.488,0.561
9.60,80.569,0.557
9.63,82.594,0.514
9.67,84.071,0.533
9.70,84.996,0.563
9.73,87.228,0.531
9.77,89.510,0.556
9.80,91.790,0.605
9.83,92.819,0.601
9.87,94.947,0.647
9.90,97.085,0.610
9.93,98.221,0.640
9.97,99.823,0.638
10.00,101.748,0.653
10.03,103.257,0.666
10.07,105.377,0.654
10.10,106.560,0.693
10.13,108.452,0.708
10.17,109.806,0.688
10.20,110.743,0.654
10.23,112.885,0.741
10.27,114.262,0.727
10.30,116.550,0.719
10.33,118.588,0.724
10.37,118.906,0.784
10.40,120.325,0.800
10.43,122.176,0.771
10.47,123.512,0.786
10.50,124.618,0.796
10.53,126.420,0.853
10.57,127.433,0.834
10.60,129.001,0.836
10.63,129.905,0.832
10.67,132.502,0.882
10.70,132.348,0.851
10.73,134.665,0.901
10.77,135.498,0.907
10.80,137.287,0.906
10.83,137.394,0.879
10.87,138.721,0.904
10.90,139.420,0.916
10.93,141.874,0.916
10.97,142.162,0.925
11.00,144.941,0.893
11.03,144.436,0.946
11.07,146.129,0.930
11.10,147.260,0.960
11.13,147.440,0.951
11.17,149.101,0.988
11.20,149.875,0.963
11.23,150.702,0.957
11.27,150.689,0.989
11.30,152.592,0.967
11.33,154.341,1.000
11.37,154.150,1.038
11.40,154.702,1.005
11.43,155.912,0.985
11.47,155.960,0.995
11.50,157.243,0.986
11.53,158.198,1.035
11.57,158.468,1.011
11.60,159.668,0.969
11.63,160.626,1.001
11.67,161.837,1.013
11.70,161.339,0.979
11.73,161.617,1.001
11.77,162.846,0.958
11.80,163.254,0.990
11.83,163.025,0.938
11.87,163.330,0.949
11.90,164.044,0.928
11.93,165.357,0.947
11.97,165.025,0.942
12.00,165.434,0.941
12.03,165.838,0.969
12.07,166.330,0.943
12.10,166.522,0.923
12.13,167.781,0.930
12.17,167.000,0.942
12.20,167.691,0.930
12.23,166.972,0.912
12.27,167.402,0.902
12.30,167.514,0.933
12.33,167.676,0.896
12.37,168.524,0.967
12.40,168.388,0.944
12.43,168.517,0.918
12.47,168.206,0.886
12.50,168.334,0.873
12.53,168.089,0.926
12.57,168.024,0.899
12.60,168.630,0.890
12.63,167.886,0.885
12.67,168.204,0.868
12.70,167.649,0.876
12.73,167.923,0.886
12.77,167.595,0.865
12.80,167.452,0.873
12.83,167.217,0.863
12.87,166.232,0.878
12.90,166.560,0.926
12.93,166.458,0.884
12.97,165.875,0.875
13.00,165.828,0.882
13.03,164.219,0.882
13.07,165.544,0.873
13.10,164.897,0.880
13.13,163.698,0.850
13.17,163.164,0.906
13.20,162.584,0.867
13.23,161.655,0.904
13.27,162.051,0.908
13.30,161.020,0.886
13.33,159.799,0.902
13.37,160.530,0.877
13.40,159.020,0.888
13.43,158.925,0.915
13.47,157.576,0.854
13.50,158.270,0.896
13.53,157.147,0.874
13.57,155.389,0.877
13.60,155.116,0.935
13.63,154.091,0.921
13.67,152.578,0.895
13.70,152.898,0.866
13.73,151.296,0.887
13.77,151.174,0.887
13.80,150.441,0.893
13.83,149.433,0.906
13.87,148.006,0.894
13.90,145.985,0.854
13.93,145.064,0.843
13.97,145.578,0.879
14.00,143.419,0.861
14.03,142.611,0.877
14.07,141.222,0.846
14.10,140.810,0.868
14.13,139.619,0.856
14.17,137.923,0.849
14.20,137.288,0.837
14.23,136.382,0.869
14.27,134.491,0.853
14.30,132.923,0.823
14.33,131.493,0.843
14.37,130.982,0.812
14.40,129.029,0.797
14.43,126.233,0.792
14.47,125.971,0.814
14.50,124.843,0.757
14.53,123.182,0.772
14.57,122.207,0.791
14.60,120.315,0.749
14.63,119.956,0.731
14.67,118.427,0.742
14.70,116.222,0.703
14.73,113.695,0.743
14.77,112.499,0.740
14.80,111.414,0.725
14.83,109.939,0.676
14.87,107.332,0.723
14.90,106.646,0.708
14.93,104.884,0.665
14.97,104.014,0.635
15.00,101.197,0.642
15.03,99.649,0.640
15.07,99.176,0.617
15.10,96.024,0.641
15.13,94.375,0.614
15.17,92.475,0.572
15.20,91.389,0.574
15.23,89.132,0.552
15.27,87.653,0.543
15.30,85.216,0.522
15.33,84.376,0.546
15.37,81.988,0.502
15.40,78.941,0.509
15.43,77.622,0.482
15.47,76.141,0.491
15.50,73.764,0.460
15.53,72.118,0.456
15.57,69.726,0.432
15.60,67.878,0.431
15.63,66.153,0.429
15.67,64.735,0.393
15.70,62.267,0.389
15.73,59.944,0.357
15.77,58.051,0.375
15.80,56.215,0.353
15.83,54.696,0.352
15.87,52.618,0.306
15.90,49.870,0.287
15.93,48.274,0.270
15.97,44.802,0.273
16.00,42.999,0.228
16.03,40.788,0.200
16.07,39.717,0.198
16.10,36.786,0.221
16.13,35.274,0.163
16.17,31.903,0.174
16.20,30.690,0.159
16.23,29.602,0.156
16.27,26.070,0.134
16.30,22.980,0.132
16.33,21.332,0.111
16.37,19.215,0.055
16.40,17.048,0.053
16.43,15.587,0.031
16.47,12.835,0.041
16.50,10.150,0.004
16.53,8.393,-0.032
16.57,6.786,-0.039
16.60,3.499,-0.029
16.63,1.563,-0.054
16.67,-0.791,-0.067
16.70,-2.977,-0.124
16.73,-4.593,-0.126
16.77,-7.079,-0.106
16.80,-8.880,-0.154
16.83,-11.318,-0.168
16.87,-13.632,-0.174
16.90,-15.819,-0.158
16.93,-17.629,-0.188
16.97,-19.982,-0.199
17.00,-22.505,-0.248
17.03,-25.112,-0.252
17.07,-25.966,-0.239
17.10,-28.092,-0.263
17.13,-30.095,-0.263
17.17,-32.516,-0.278
17.20,-34.608,-0.289
17.23,-36.785,-0.294
17.27,-39.627,-0.332
17.30,-41.955,-0.336
17.33,-43.389,-0.317
17.37,-45.204,-0.352
17.40,-46.888,-0.358
17.43,-49.643,-0.362
17.47,-52.739,-0.392
17.50,-53.318,-0.391
17.53,-55.640,-0.400
17.57,-57.707,-0.419
17.60,-59.312,-0.445
17.63,-61.000,-0.484
17.67,-64.818,-0.448
17.70,-65.850,-0.468
17.73,-67.845,-0.464
17.77,-69.582,-0.486
17.80,-71.655,-0.468
17.83,-75.510,-0.517
17.87,-76.441,-0.524
17.90,-77.502,-0.485
17.93,-80.370,-0.537
17.97,-82.397,-0.541
18.00,-82.988,-0.528
18.03,-85.675,-0.556
18.07,-87.031,-0.584
18.10,-89.864,-0.591
18.13,-91.194,-0.567
18.17,-92.485,-0.580
18.20,-94.208,-0.629
18.23,-95.434,-0.649
18.27,-98.017,-0.654
18.30,-100.094,-0.634
18.33,-102.284,-0.640
18.37,-103.718,-0.621
18.40,-105.269,-0.681
18.43,-106.992,-0.692
18.47,-108.246,-0.686
18.50,-109.604,-0.686
18.53,-110.904,-0.706
18.57,-112.696,-0.692
18.60,-115.052,-0.763
18.63,-116.270,-0.716
18.67,-117.141,-0.776
18.70,-119.208,-0.791
18.73,-120.933,-0.783
18.77,-123.062,-0.781
18.80,-125.395,-0.811
18.83,-124.399,-0.795
18.87,-126.419,-0.821
18.90,-127.988,-0.802
18.93,-128.691,-0.850
18.97,-130.538,-0.841
19.00,-132.436,-0.872
19.03,-133.601,-0.859
19.07,-135.067,-0.901
19.10,-135.885,-0.885
19.13,-136.017,-0.886
19.17,-137.531,-0.893
19.20,-139.498,-0.877
19.23,-139.745,-0.929
19.27,-141.269,-0.932
19.30,-142.899,-0.954
19.33,-144.201,-0.952
19.37,-145.336,-0.952
19.40,-145.931,-0.936
19.43,-146.610,-0.965
19.47,-148.475,-0.942
19.50,-148.897,-0.941
19.53,-150.142,-0.961
19.57,-150.517,-1.008
19.60,-151.606,-0.997
19.63,-153.130,-0.970
19.67,-153.881,-0.979
19.70,-154.465,-0.955
19.73,-155.119,-1.019
19.77,-155.341,-0.981
19.80,-156.274,-0.987
19.83,-156.904,-1.013
19.87,-158.865,-0.985
19.90,-159.533,-1.001
19.93,-159.276,-0.958
19.97,-160.255,-0.996
20.00,-160.072,-0.983
20.03,-161.104,-0.984
20.07,-162.212,-0.954
20.10,-161.917,-1.021
20.13,-162.465,-0.942
20.17,-162.805,-0.984
20.20,-163.128,-0.954
20.23,-164.190,-0.983
20.27,-164.861,-0.945
20.30,-165.918,-0.924
20.33,-165.009,-0.948
20.37,-165.861,-0.934
20.40,-167.063,-0.912
20.43,-166.636,-0.964
20.47,-167.838,-0.909
20.50,-167.156,-0.938
20.53,-168.005,-0.938
20.57,-167.311,-0.953
20.60,-168.158,-0.912
20.63,-167.416,-0.925
20.67,-168.256,-0.875
20.70,-168.095,-0.901
20.73,-168.568,-0.911
20.77,-167.852,-0.902
20.80,-169.173,-0.913
20.83,-167.830,-0.892
20.87,-168.231,-0.902
20.90,-168.548,-0.906
20.93,-167.969,-0.922
20.97,-168.547,-0.908
21.00,-168.427,-0.887
21.03,-168.387,-0.854
21.07,-167.231,-0.915
21.10,-167.431,-0.906
21.13,-167.559,-0.880
21.17,-166.481,-0.891
21.20,-166.337,-0.864
21.23,-167.292,-0.885
21.27,-167.068,-0.925
21.30,-166.364,-0.854
21.33,-165.975,-0.859
21.37,-165.358,-0.901
21.40,-164.222,-0.839
21.43,-164.733,-0.861
21.47,-164.058,-0.880
21.50,-163.723,-0.887
21.53,-162.897,-0.879
21.57,-162.693,-0.889
21.60,-162.255,-0.893
21.63,-160.856,-0.837
21.67,-160.726,-0.899
21.70,-159.422,-0.886
21.73,-158.842,-0.890
21.77,-159.532,-0.897
21.80,-157.649,-0.913
21.83,-156.438,-0.873
21.87,-156.389,-0.894
21.90,-155.602,-0.886
21.93,-154.677,-0.896
21.97,-154.026,-0.837
22.00,-153.980,-0.914
22.03,-152.404,-0.895
22.07,-152.381,-0.898
22.10,-150.231,-0.862
22.13,-150.258,-0.880
22.17,-147.934,-0.867
22.20,-148.603,-0.924
22.23,-147.371,-0.874
22.27,-146.039,-0.868
22.30,-145.153,-0.880
22.33,-143.202,-0.888
22.37,-143.049,-0.862
22.40,-141.395,-0.870
22.43,-141.175,-0.874
22.47,-139.175,-0.852
22.50,-138.114,-0.858
22.53,-136.126,-0.834
22.57,-135.254,-0.833
22.60,-134.736,-0.853
22.63,-133.483,-0.842
22.67,-130.713,-0.841
22.70,-130.442,-0.814
22.73,-129.936,-0.798
22.77,-128.171,-0.809
22.80,-124.193,-0.798
22.83,-125.519,-0.789
22.87,-123.907,-0.781
22.90,-122.337,-0.767
22.93,-120.757,-0.799
22.97,-119.279,-0.753
23.00,-117.515,-0.761
23.03,-116.526,-0.741
23.07,-114.842,-0.726
23.10,-112.268,-0.706
23.13,-111.411,-0.690
23.17,-109.225,-0.697
23.20,-107.612,-0.709
23.23,-106.250,-0.690
23.27,-104.922,-0.696
23.30,-102.499,-0.648
23.33,-101.794,-0.642
23.37,-99.739,-0.648
23.40,-98.480,-0.621
23.43,-96.287,-0.623
23.47,-94.714,-0.595
23.50,-92.189,-0.583
23.53,-92.144,-0.597
23.57,-88.757,-0.544
23.60,-86.823,-0.567
23.63,-85.216,-0.579
23.67,-83.555,-0.536
23.70,-82.300,-0.512
23.73,-80.099,-0.520
23.77,-78.126,-0.504
23.80,-75.758,-0.482
23.83,-74.147,-0.510
23.87,-71.829,-0.496
23.90,-70.393,-0.447
23.93,-68.658,-0.419
23.97,-67.285,-0.415
24.00,-64.178,-0.445
24.03,-63.007,-0.399
24.07,-60.520,-0.383
24.10,-58.222,-0.321
24.13,-55.091,-0.332
24.17,-54.591,-0.310
24.20,-51.978,-0.319
24.23,-50.375,-0.328
24.27,-47.182,-0.266
24.30,-44.940,-0.262
24.33,-42.497,-0.305
24.37,-41.964,-0.215
24.40,-38.526,-0.216
24.43,-37.204,-0.192
24.47,-35.197,-0.193
24.50,-33.097,-0.161
24.53,-29.994,-0.133
24.57,-28.140,-0.140
24.60,-26.881,-0.133
24.63,-23.863,-0.130
24.67,-22.510,-0.089
24.70,-19.484,-0.058
24.73,-17.806,-0.078
24.77,-15.630,-0.041
24.80,-13.091,-0.018
24.83,-10.450,-0.008
24.87,-10.492,-0.003
24.90,-5.422,0.027
24.93,-3.488,0.066
24.97,-1.838,0.056
25.00,1.113,0.095
25.03,2.369,0.050
25.07,3.828,0.096
25.10,6.246,0.147
25.13,8.185,0.132
25.17,10.701,0.152
25.20,13.000,0.170
25.23,15.359,0.213
25.27,17.553,0.197
25.30,19.459,0.226
25.33,21.963,0.248
25.37,24.757,0.261
25.40,25.888,0.269
25.43,29.047,0.246
25.47,30.491,0.279
25.50,33.540,0.260
25.53,35.615,0.330
25.57,36.722,0.303
25.60,40.114,0.326
25.63,41.470,0.362
25.67,43.517,0.329
25.70,45.264,0.351
25.73,46.919,0.430
25.77,49.127,0.419
25.80,51.508,0.364
25.83,53.966,0.419
25.87,55.903,0.398
25.90,57.461,0.436
25.93,60.528,0.454
25.97,61.939,0.449
26.00,64.046,0.491
26.03,66.351,0.470
26.07,67.833,0.483
26.10,69.650,0.486
26.13,71.930,0.500
26.17,74.934,0.499
26.20,76.077,0.501
26.23,78.543,0.525
26.27,79.860,0.525
26.30,81.607,0.558
26.33,83.569,0.549
26.37,85.678,0.581
26.40,88.205,0.587
26.43,89.258,0.556
