Trigger_Date,2024/01/17
Trigger_Time,T 10:32:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-8.70,-23.686,-0.079
-8.67,-22.174,-0.066
-8.63,-19.050,-0.082
-8.60,-16.778,-0.054
-8.57,-15.842,-0.044
-8.53,-13.912,-0.014
-8.50,-11.121,0.000
-8.47,-8.996,0.023
-8.43,-6.285,0.001
-8.40,-3.193,0.008
-8.37,-2.206,0.034
-8.33,-0.209,0.048
-8.30,2.308,0.072
-8.27,4.433,0.063
-8.23,6.852,0.094
-8.20,8.682,0.120
-8.17,11.784,0.088
-8.13,13.473,0.127
-8.10,15.481,0.136
-8.07,16.775,0.117
-8.03,19.249,0.236
-8.00,21.575,0.199
-7.97,24.662,0.217
-7.93,26.031,0.258
-7.90,28.929,0.218
-7.87,30.020,0.214
-7.83,32.531,0.220
-7.80,34.043,0.272
-7.77,36.811,0.305
-7.73,39.407,0.308
-7.70,41.901,0.292
-7.67,42.336,0.298
-7.63,45.456,0.301
-7.60,47.322,0.325
-7.57,49.071,0.345
-7.53,51.876,0.342
-7.50,54.580,0.359
-7.47,56.708,0.371
-7.43,59.093,0.402
-7.40,60.102,0.365
-7.37,61.603,0.452
-7.33,64.086,0.420
-7.30,66.015,0.460
-7.27,68.630,0.431
-7.23,71.217,0.490
-7.20,72.671,0.473
-7.17,73.401,0.526
-7.13,76.333,0.497
-7.10,78.201,0.522
-7.07,79.965,0.527
-7.03,82.320,0.553
-7.00,83.259,0.557
-6.97,85.640,0.573
-6.93,86.698,0.579
-6.90,88.987,0.618
-6.87,90.925,0.596
-6.83,93.618,0.611
-6.80,94.508,0.621
-6.77,96.203,0.621
-6.73,97.596,0.653
-6.70,100.341,0.682
-6.67,101.255,0.677
-6.63,102.761,0.695
-6.60,104.837,0.685
-6.57,106.002,0.723
-6.53,108.704,0.695
-6.50,109.720,0.736
-6.47,111.530,0.726
-6.43,112.946,0.738
-6.40,114.270,0.796
-6.37,116.855,0.809
-6.33,117.853,0.792
-6.30,118.762,0.790
-6.27,119.541,0.794
-6.23,121.191,0.831
-6.20,123.704,0.801
-6.17,125.879,0.843
-6.13,126.198,0.852
-6.10,127.979,0.871
-6.07,128.846,0.866
-6.03,130.534,0.896
-6.00,132.101,0.895
-5.97,133.729,0.912
-5.93,133.952,0.927
-5.90,135.993,0.884
-5.87,137.248,0.931
-5.83,137.765,0.886
-5.80,138.956,0.926
-5.77,141.170,0.933
-5.73,141.869,0.935
-5.70,142.765,1.005
-5.67,142.993,0.953
-5.63,144.852,0.956
-5.60,145.650,0.974
-5.57,147.693,0.966
-5.53,147.826,0.977
-5.50,149.489,0.958
-5.47,150.320,0.976
-5.43,150.625,1.013
-5.40,151.847,0.965
-5.37,152.467,1.011
-5.33,152.512,0.947
-5.30,154.682,0.963
-5.27,154.923,0.994
-5.23,156.705,0.971
-5.20,155.957,0.955
-5.17,157.179,0.988
-5.13,158.514,0.955
-5.10,159.570,0.999
-5.07,158.971,0.978
-5.03,159.569,0.991
-5.00,161.554,0.970
-4.97,160.962,0.975
-4.93,161.705,0.984
-4.90,162.103,0.970
-4.87,162.849,0.956
-4.83,164.224,0.960
-4.80,163.579,0.940
-4.77,164.471,0.960
-4.73,164.225,0.979
-4.70,165.422,1.006
-4.67,165.514,0.975
-4.63,165.555,0.901
-4.60,166.826,0.902
-4.57,167.216,0.897
-4.53,167.410,0.909
-4.50,167.083,0.929
-4.47,167.161,0.903
-4.43,166.968,0.872
-4.40,167.353,0.884
-4.37,168.277,0.904
-4.33,168.327,0.929
-4.30,168.050,0.877
-4.27,167.258,0.921
-4.23,167.557,0.885
-4.20,168.007,0.908
-4.17,167.834,0.874
-4.13,168.014,0.890
-4.10,167.780,0.890
-4.07,168.415,0.888
-4.03,168.733,0.860
-4.00,167.754,0.923
-3.97,167.991,0.855
-3.93,167.021,0.863
-3.90,167.235,0.915
-3.87,167.414,0.910
-3.83,167.483,0.882
-3.80,167.124,0.863
-3.77,166.510,0.908
-3.73,165.191,0.919
-3.70,165.814,0.892
-3.67,164.949,0.877
-3.63,164.674,0.920
-3.60,166.247,0.901
-3.57,163.625,0.898
-3.53,163.439,0.895
-3.50,163.336,0.923
-3.47,163.286,0.913
-3.43,162.394,0.891
-3.40,162.012,0.903
-3.37,161.427,0.929
-3.33,161.494,0.902
-3.30,160.514,0.901
-3.27,160.271,0.927
-3.23,159.536,0.911
-3.20,157.101,0.964
-3.17,157.707,0.925
-3.13,158.133,0.919
-3.10,156.473,0.931
-3.07,156.255,0.943
-3.03,154.768,0.936
-3.00,153.071,0.930
-2.97,151.991,0.938
-2.93,151.968,0.962
-2.90,149.910,0.891
-2.87,150.077,0.923
-2.83,148.314,0.916
-2.80,148.462,0.905
-2.77,146.615,0.925
-2.73,145.866,0.876
-2.70,145.114,0.896
-2.67,144.044,0.917
-2.63,142.266,0.889
-2.60,141.190,0.889
-2.57,139.973,0.900
-2.53,139.252,0.868
-2.50,138.187,0.878
-2.47,136.920,0.867
-2.43,135.494,0.881
-2.40,134.541,0.858
-2.37,132.742,0.824
-2.33,133.257,0.899
-2.30,129.824,0.849
-2.27,128.451,0.829
-2.23,127.242,0.841
-2.20,126.757,0.828
-2.17,126.325,0.809
-2.13,123.895,0.848
-2.10,122.928,0.757
-2.07,120.433,0.760
-2.03,119.437,0.785
-2.00,118.398,0.781
-1.97,115.296,0.734
-1.93,114.178,0.734
-1.90,112.228,0.763
-1.87,111.913,0.745
-1.83,108.940,0.676
-1.80,107.822,0.732
-1.77,106.457,0.727
-1.73,105.256,0.687
-1.70,103.335,0.724
-1.67,101.532,0.631
-1.63,99.926,0.657
-1.60,98.640,0.665
-1.57,96.181,0.653
-1.53,94.194,0.620
-1.50,92.517,0.598
-1.47,90.828,0.600
-1.43,88.990,0.566
-1.40,86.544,0.567
-1.37,84.620,0.536
-1.33,83.029,0.532
-1.30,81.590,0.513
-1.27,80.162,0.533
-1.23,77.617,0.502
-1.20,75.664,0.477
-1.17,74.189,0.451
-1.13,72.131,0.417
-1.10,69.168,0.423
-1.07,68.097,0.429
-1.03,65.830,0.414
-1.00,63.906,0.380
-0.97,62.400,0.363
-0.93,58.935,0.309
-0.90,58.102,0.343
-0.87,56.117,0.325
-0.83,54.399,0.280
-0.80,50.734,0.268
-0.77,49.527,0.293
-0.73,47.366,0.267
-0.70,45.184,0.272
-0.67,42.944,0.250
-0.63,40.890,0.238
-0.60,38.836,0.241
-0.57,36.173,0.215
-0.53,34.699,0.179
-0.50,31.860,0.146
-0.47,30.420,0.132
-0.43,28.057,0.078
-0.40,27.304,0.095
-0.37,24.209,0.104
-0.33,23.016,0.075
-0.30,19.608,0.070
-0.27,16.908,0.073
-0.23,15.441,0.028
-0.20,13.397,0.031
-0.17,11.213,0.030
-0.13,8.654,0.017
-0.10,6.340,-0.011
-0.07,4.275,-0.046
-0.03,1.657,-0.066
0.00,-0.169,-0.052
0.03,-1.797,-0.043
0.07,-4.273,-0.056
0.10,-6.706,-0.080
0.13,-8.448,-0.111
0.17,-11.046,-0.130
0.20,-12.956,-0.115
0.23,-15.179,-0.170
0.27,-17.792,-0.154
0.30,-20.427,-0.174
0.33,-22.584,-0.174
0.37,-24.578,-0.203
0.40,-26.901,-0.203
0.43,-28.716,-0.228
0.47,-30.523,-0.219
0.50,-32.233,-0.259
0.53,-34.887,-0.230
0.57,-35.922,-0.306
0.60,-39.235,-0.307
0.63,-40.486,-0.309
0.67,-43.356,-0.354
0.70,-45.454,-0.328
0.73,-47.033,-0.315
0.77,-49.194,-0.355
0.80,-51.595,-0.383
0.83,-54.197,-0.359
0.87,-57.269,-0.405
0.90,-57.853,-0.405
0.93,-59.939,-0.421
0.97,-62.653,-0.412
1.00,-63.284,-0.368
1.03,-65.713,-0.435
1.07,-67.933,-0.477
1.10,-69.736,-0.482
1.13,-71.599,-0.482
1.17,-73.575,-0.469
1.20,-76.117,-0.492
1.23,-78.472,-0.512
1.27,-79.482,-0.532
1.30,-80.819,-0.552
1.33,-84.116,-0.551
1.37,-85.072,-0.533
1.40,-86.886,-0.580
1.43,-89.883,-0.584
1.47,-90.625,-0.570
1.50,-93.869,-0.584
1.53,-94.311,-0.634
1.57,-96.346,-0.655
1.60,-97.959,-0.665
1.63,-99.871,-0.675
1.67,-100.573,-0.675
1.70,-103.117,-0.707
1.73,-105.511,-0.707
1.77,-107.042,-0.695
1.80,-108.218,-0.694
1.83,-109.390,-0.765
1.87,-111.521,-0.741
1.90,-113.286,-0.754
1.93,-114.801,-0.753
1.97,-115.606,-0.747
2.00,-117.755,-0.817
2.03,-118.595,-0.835
2.07,-120.307,-0.813
2.10,-122.297,-0.813
2.13,-124.135,-0.837
2.17,-123.983,-0.840
2.20,-125.667,-0.873
2.23,-127.474,-0.852
2.27,-129.884,-0.894
2.30,-131.261,-0.868
2.33,-132.152,-0.918
2.37,-133.519,-0.888
2.40,-134.878,-0.870
2.43,-134.978,-0.936
2.47,-136.398,-0.898
2.50,-138.631,-0.956
2.53,-139.893,-0.938
2.57,-139.793,-0.956
2.60,-141.109,-0.944
2.63,-141.564,-0.949
2.67,-143.761,-0.954
2.70,-145.634,-0.971
2.73,-145.883,-0.971
2.77,-145.967,-0.964
2.80,-147.719,-0.959
2.83,-149.254,-0.977
2.87,-149.576,-0.970
2.90,-151.511,-0.977
2.93,-152.344,-0.998
2.97,-152.285,-0.967
3.00,-153.821,-1.026
3.03,-153.927,-0.958
3.07,-155.365,-0.990
3.10,-155.742,-1.003
3.13,-156.004,-0.997
3.17,-157.305,-0.942
3.20,-157.787,-0.970
3.23,-159.003,-0.977
3.27,-159.709,-0.985
3.30,-160.384,-0.986
3.33,-161.029,-1.006
3.37,-160.202,-0.978
3.40,-162.080,-0.995
3.43,-162.047,-0.963
3.47,-162.954,-0.976
3.50,-163.729,-0.935
3.53,-164.384,-0.963
3.57,-164.845,-0.959
3.60,-165.270,-0.951
3.63,-165.090,-0.946
3.67,-164.976,-0.915
3.70,-166.097,-0.926
3.73,-166.540,-0.920
3.77,-166.517,-0.938
3.80,-166.143,-0.938
3.83,-166.996,-0.926
3.87,-167.057,-0.929
3.90,-167.085,-0.879
3.93,-166.964,-0.902
3.97,-167.819,-0.874
4.00,-167.515,-0.885
4.03,-168.855,-0.903
4.07,-168.489,-0.895
4.10,-168.054,-0.912
4.13,-167.251,-0.895
4.17,-167.769,-0.907
4.20,-168.572,-0.887
4.23,-168.900,-0.922
4.27,-168.157,-0.949
4.30,-167.264,-0.886
4.33,-168.171,-0.905
4.37,-168.208,-0.910
4.40,-167.531,-0.912
4.43,-167.211,-0.905
4.47,-167.190,-0.877
4.50,-167.196,-0.941
4.53,-166.807,-0.918
4.57,-166.975,-0.891
4.60,-166.496,-0.863
4.63,-166.199,-0.875
4.67,-164.643,-0.845
4.70,-165.763,-0.897
4.73,-165.335,-0.885
4.77,-164.703,-0.825
4.80,-164.369,-0.907
4.83,-164.018,-0.870
4.87,-162.374,-0.897
4.90,-162.604,-0.917
4.93,-162.041,-0.889
4.97,-160.875,-0.928
5.00,-160.714,-0.889
5.03,-159.180,-0.864
5.07,-160.003,-0.922
5.10,-158.285,-0.941
5.13,-157.397,-0.928
5.17,-157.312,-0.906
5.20,-156.397,-0.955
5.23,-155.713,-0.918
5.27,-154.782,-0.901
5.30,-154.071,-0.945
5.33,-153.330,-0.936
5.37,-152.450,-0.913
5.40,-151.352,-0.942
5.43,-151.070,-0.914
5.47,-149.841,-0.928
5.50,-148.712,-0.944
5.53,-147.456,-0.916
5.57,-147.397,-0.917
5.60,-145.453,-0.939
5.63,-145.328,-0.916
5.67,-144.756,-0.911
5.70,-142.971,-0.867
5.73,-140.993,-0.929
5.77,-140.568,-0.877
5.80,-140.240,-0.881
5.83,-138.918,-0.843
5.87,-136.860,-0.860
5.90,-135.773,-0.894
5.93,-134.680,-0.881
5.97,-132.845,-0.832
6.00,-131.548,-0.882
6.03,-130.890,-0.854
6.07,-129.250,-0.849
6.10,-127.987,-0.839
6.13,-125.912,-0.826
6.17,-124.547,-0.814
6.20,-123.212,-0.814
6.23,-121.959,-0.825
6.27,-121.118,-0.832
6.30,-119.517,-0.803
6.33,-117.622,-0.794
6.37,-116.317,-0.764
6.40,-114.289,-0.729
6.43,-113.416,-0.747
6.47,-112.003,-0.714
6.50,-110.829,-0.718
6.53,-108.012,-0.698
6.57,-106.349,-0.710
6.60,-105.352,-0.696
6.63,-102.651,-0.652
6.67,-101.185,-0.672
6.70,-100.406,-0.681
6.73,-97.059,-0.635
6.77,-96.250,-0.628
6.80,-94.671,-0.631
6.83,-92.636,-0.602
6.87,-91.739,-0.580
6.90,-89.422,-0.566
6.93,-86.846,-0.518
6.97,-85.582,-0.528
7.00,-83.106,-0.531
7.03,-81.839,-0.530
7.07,-79.217,-0.479
7.10,-79.287,-0.511
7.13,-76.664,-0.480
7.17,-74.516,-0.468
7.20,-71.881,-0.414
7.23,-69.633,-0.396
7.27,-67.269,-0.437
7.30,-66.666,-0.412
7.33,-63.546,-0.371
7.37,-62.175,-0.369
7.40,-60.048,-0.351
7.43,-58.040,-0.359
7.47,-55.873,-0.344
7.50,-53.206,-0.306
7.53,-52.100,-0.309
7.57,-50.277,-0.319
7.60,-47.635,-0.260
7.63,-45.968,-0.259
7.67,-43.362,-0.245
7.70,-41.095,-0.229
7.73,-38.713,-0.205
7.77,-36.879,-0.198
7.80,-34.594,-0.166
7.83,-32.577,-0.157
7.87,-30.746,-0.191
7.90,-27.753,-0.183
7.93,-25.582,-0.073
7.97,-24.244,-0.083
8.00,-22.802,-0.093
8.03,-18.811,-0.067
8.07,-17.438,-0.053
8.10,-14.655,-0.032
8.13,-13.218,-0.038
8.17,-10.924,-0.009
8.20,-7.650,-0.007
8.23,-5.701,0.002
8.27,-4.742,0.045
8.30,-2.171,0.027
8.33,0.028,0.066
8.37,2.294,0.106
8.40,4.618,0.053
8.43,7.356,0.103
8.47,8.812,0.087
8.50,11.096,0.148
8.53,13.501,0.166
8.57,15.141,0.145
8.60,17.628,0.176
8.63,20.138,0.147
8.67,21.751,0.169
8.70,24.324,0.173
8.73,25.540,0.192
8.77,28.541,0.230
8.80,30.678,0.257
8.83,31.977,0.236
8.87,34.645,0.292
8.90,37.417,0.280
8.93,39.389,0.273
8.97,40.934,0.287
9.00,42.881,0.313
9.03,46.718,0.308
9.07,46.699,0.378
9.10,50.384,0.352
9.13,52.702,0.380
9.17,53.494,0.386
9.20,55.464,0.371
9.23,57.970,0.388
9.27,61.182,0.438
9.30,62.070,0.414
9.33,63.602,0.423
9.37,65.864,0.436
9.40,68.394,0.480
9.43,70.345,0.481
9.47,72.659,0.484
9.50,74.517,0.486
9.53,76.576,0.512
9.57,78.400,0.478
9.60,79.499,0.547
9.63,81.227,0.563
9.67,82.878,0.562
9.70,85.026,0.575
9.73,87.697,0.591
9.77,88.591,0.608
9.80,91.415,0.625
9.83,92.916,0.603
9.87,94.812,0.629
9.90,95.955,0.608
9.93,97.515,0.651
9.97,99.251,0.641
10.00,102.298,0.644
10.03,102.541,0.704
10.07,105.077,0.720
10.10,107.157,0.738
10.13,107.692,0.698
10.17,109.079,0.728
10.20,110.352,0.768
10.23,112.290,0.749
10.27,115.386,0.736
10.30,115.918,0.801
10.33,117.789,0.778
10.37,118.761,0.826
10.40,120.557,0.831
10.43,121.916,0.820
10.47,124.167,0.850
10.50,125.349,0.819
10.53,127.392,0.873
10.57,127.188,0.870
10.60,129.253,0.884
10.63,130.488,0.896
10.67,132.112,0.899
10.70,132.909,0.876
10.73,135.048,0.935
10.77,136.217,0.888
10.80,137.477,0.917
10.83,137.992,0.901
10.87,139.512,0.953
10.90,140.524,0.926
10.93,141.495,0.890
10.97,142.387,0.959
11.00,143.071,0.960
11.03,144.224,0.983
11.07,145.485,0.973
11.10,146.721,0.950
11.13,147.443,0.992
11.17,149.424,0.955
11.20,149.730,0.974
11.23,150.813,0.991
11.27,151.387,0.983
11.30,152.925,0.957
11.33,153.351,0.946
11.37,153.673,0.944
11.40,154.976,1.007
11.43,156.307,0.969
11.47,157.079,0.969
11.50,157.414,0.981
11.53,158.181,1.013
11.57,158.624,0.999
11.60,159.243,0.944
11.63,160.070,0.966
11.67,161.155,0.971
11.70,161.739,0.941
11.73,161.219,0.951
11.77,163.040,0.951
11.80,162.741,0.968
11.83,163.589,0.965
11.87,164.162,0.937
11.90,164.003,0.946
11.93,164.457,0.964
11.97,164.627,0.943
12.00,165.626,0.917
12.03,165.799,0.908
12.07,166.014,0.917
12.10,166.397,0.927
12.13,167.313,0.911
12.17,167.272,0.897
12.20,166.985,0.954
12.23,167.550,0.917
12.27,166.690,0.923
12.30,168.173,0.911
12.33,167.316,0.953
12.37,167.288,0.895
12.40,167.870,0.917
12.43,167.867,0.901
12.47,168.478,0.899
12.50,168.659,0.880
12.53,168.140,0.854
12.57,168.046,0.872
12.60,168.226,0.897
12.63,168.211,0.899
12.67,167.912,0.853
12.70,167.709,0.910
12.73,167.682,0.897
12.77,166.821,0.873
12.80,167.547,0.866
12.83,167.536,0.914
12.87,166.150,0.894
12.90,166.406,0.867
12.93,166.428,0.897
12.97,166.085,0.876
13.00,165.559,0.886
13.03,165.736,0.913
13.07,164.691,0.885
13.10,163.923,0.903
13.13,163.090,0.872
13.17,163.316,0.904
13.20,162.513,0.894
13.23,162.287,0.904
13.27,162.486,0.939
13.30,161.943,0.899
13.33,161.518,0.892
13.37,158.975,0.912
13.40,158.721,0.916
13.43,158.401,0.920
13.47,157.663,0.909
13.50,157.546,0.897
13.53,156.204,0.903
13.57,155.723,0.943
13.60,156.627,0.931
13.63,154.689,0.922
13.67,153.153,0.929
13.70,152.150,0.903
13.73,151.963,0.924
13.77,150.453,0.940
13.80,150.799,0.875
13.83,149.558,0.919
13.87,147.078,0.920
13.90,146.622,0.929
13.93,145.354,0.926
13.97,144.291,0.927
14.00,143.618,0.918
14.03,142.339,0.894
14.07,140.990,0.906
14.10,140.272,0.914
14.13,139.052,0.882
14.17,138.471,0.889
14.20,136.401,0.882
14.23,135.471,0.835
14.27,134.704,0.839
14.30,132.393,0.915
14.33,131.595,0.851
14.37,131.333,0.865
14.40,129.852,0.868
14.43,126.904,0.865
14.47,125.925,0.794
14.50,124.057,0.813
14.53,123.717,0.811
14.57,121.508,0.790
14.60,120.610,0.808
14.63,119.805,0.790
14.67,117.538,0.764
14.70,115.883,0.731
14.73,113.391,0.776
14.77,112.742,0.755
14.80,111.470,0.737
14.83,109.804,0.700
14.87,107.358,0.738
14.90,106.137,0.693
14.93,104.826,0.679
14.97,103.011,0.683
15.00,101.740,0.701
15.03,98.847,0.597
15.07,98.201,0.608
15.10,97.276,0.590
15.13,94.797,0.583
15.17,92.890,0.606
15.20,91.133,0.570
15.23,89.748,0.597
15.27,87.476,0.600
15.30,85.063,0.555
15.33,83.570,0.562
15.37,81.572,0.488
15.40,80.010,0.499
15.43,77.193,0.528
15.47,76.352,0.464
15.50,74.022,0.503
15.53,72.447,0.466
15.57,69.960,0.449
15.60,67.840,0.451
15.63,65.488,0.386
15.67,63.680,0.394
15.70,61.889,0.392
15.73,59.694,0.361
15.77,58.911,0.332
15.80,55.833,0.309
15.83,53.763,0.301
15.87,51.310,0.280
15.90,49.000,0.320
15.93,47.782,0.233
15.97,45.714,0.235
16.00,42.767,0.268
16.03,41.507,0.190
16.07,39.208,0.230
16.10,37.388,0.176
16.13,34.144,0.177
16.17,32.246,0.163
16.20,30.578,0.154
16.23,27.757,0.131
16.27,25.633,0.105
16.30,24.999,0.118
16.33,21.620,0.101
16.37,18.921,0.076
16.40,17.602,0.050
16.43,14.924,0.017
16.47,13.034,0.035
16.50,11.175,0.026
16.53,9.755,0.027
16.57,7.456,-0.018
16.60,3.941,-0.044
16.63,2.068,-0.033
16.67,0.281,-0.076
16.70,-1.894,-0.062
16.73,-3.929,-0.068
16.77,-6.843,-0.098
16.80,-8.975,-0.084
16.83,-11.058,-0.128
16.87,-14.201,-0.118
16.90,-15.016,-0.150
16.93,-17.702,-0.185
16.97,-19.377,-0.128
17.00,-20.912,-0.201
17.03,-24.367,-0.202
17.07,-26.992,-0.239
17.10,-28.337,-0.216
17.13,-30.201,-0.228
17.17,-32.546,-0.251
17.20,-34.463,-0.299
17.23,-37.044,-0.258
17.27,-39.358,-0.298
17.30,-41.073,-0.317
17.33,-44.376,-0.269
17.37,-45.417,-0.365
17.40,-48.299,-0.387
17.43,-50.659,-0.370
17.47,-51.407,-0.377
17.50,-53.798,-0.365
17.53,-56.326,-0.423
17.57,-58.139,-0.422
17.60,-60.953,-0.401
17.63,-61.489,-0.440
17.67,-64.342,-0.391
17.70,-66.346,-0.448
17.73,-68.278,-0.470
17.77,-70.550,-0.466
17.80,-72.955,-0.501
17.83,-73.406,-0.483
17.87,-75.891,-0.456
17.90,-78.692,-0.524
17.93,-79.497,-0.549
17.97,-81.155,-0.551
18.00,-83.666,-0.594
18.03,-86.131,-0.539
18.07,-86.962,-0.615
18.10,-88.918,-0.634
18.13,-91.707,-0.618
18.17,-92.608,-0.665
18.20,-94.040,-0.662
18.23,-95.094,-0.627
18.27,-98.199,-0.631
18.30,-99.278,-0.682
18.33,-101.981,-0.673
18.37,-103.142,-0.692
18.40,-104.544,-0.729
18.43,-106.443,-0.678
18.47,-107.976,-0.716
18.50,-109.906,-0.699
18.53,-111.638,-0.755
18.57,-113.712,-0.747
18.60,-114.181,-0.775
18.63,-115.544,-0.775
18.67,-117.608,-0.779
18.70,-118.993,-0.787
18.73,-121.282,-0.826
18.77,-121.486,-0.802
18.80,-123.522,-0.848
18.83,-124.532,-0.787
18.87,-126.333,-0.846
18.90,-126.715,-0.876
18.93,-128.690,-0.906
18.97,-130.414,-0.832
19.00,-131.852,-0.901
19.03,-133.628,-0.890
19.07,-134.797,-0.885
19.10,-134.860,-0.919
19.13,-136.887,-0.956
19.17,-137.679,-0.957
19.20,-139.386,-0.928
19.23,-140.361,-0.923
19.27,-141.459,-0.950
19.30,-142.609,-0.926
19.33,-143.557,-0.948
19.37,-144.892,-0.933
19.40,-146.628,-0.977
19.43,-146.916,-1.001
19.47,-147.743,-0.991
19.50,-149.108,-0.952
19.53,-150.150,-0.992
19.57,-150.611,-0.980
19.60,-151.387,-0.977
19.63,-152.402,-0.997
19.67,-152.976,-1.000
19.70,-154.019,-0.984
19.73,-154.845,-1.000
19.77,-155.625,-0.970
19.80,-157.014,-0.960
19.83,-157.603,-1.001
19.87,-157.734,-1.000
19.90,-159.489,-0.969
19.93,-159.591,-1.014
19.97,-160.640,-0.999
20.00,-160.740,-0.980
20.03,-161.375,-0.995
20.07,-161.961,-0.933
20.10,-162.371,-0.975
20.13,-162.926,-0.973
20.17,-163.766,-0.940
20.20,-164.224,-0.988
20.23,-164.737,-0.931
20.27,-164.771,-0.936
20.30,-164.453,-0.966
20.33,-165.237,-0.921
20.37,-165.614,-0.965
20.40,-166.798,-0.942
20.43,-166.341,-0.947
20.47,-166.790,-0.938
20.50,-166.692,-0.952
20.53,-166.812,-0.912
20.57,-167.669,-0.890
20.60,-167.788,-0.905
20.63,-167.876,-0.887
20.67,-168.321,-0.903
20.70,-167.767,-0.934
20.73,-168.014,-0.886
20.77,-167.505,-0.916
20.80,-168.382,-0.866
20.83,-168.038,-0.885
20.87,-168.325,-0.851
20.90,-167.760,-0.880
20.93,-168.786,-0.882
20.97,-167.550,-0.905
21.00,-167.491,-0.882
21.03,-167.557,-0.908
21.07,-168.479,-0.896
21.10,-168.008,-0.874
21.13,-167.899,-0.896
21.17,-167.053,-0.884
21.20,-167.001,-0.892
21.23,-166.885,-0.855
21.27,-167.075,-0.862
21.30,-164.953,-0.925
21.33,-165.487,-0.897
21.37,-164.694,-0.921
21.40,-164.674,-0.891
21.43,-164.496,-0.920
21.47,-163.742,-0.933
21.50,-162.951,-0.911
21.53,-162.639,-0.900
21.57,-162.197,-0.916
21.60,-161.077,-0.901
21.63,-162.495,-0.914
21.67,-160.218,-0.911
21.70,-160.871,-0.908
21.73,-159.645,-0.934
21.77,-159.027,-0.926
21.80,-158.556,-0.909
21.83,-157.547,-0.882
21.87,-156.857,-0.940
21.90,-156.059,-0.926
21.93,-155.195,-0.935
21.97,-154.120,-0.934
22.00,-153.273,-0.906
22.03,-152.660,-0.943
22.07,-151.537,-0.902
22.10,-151.139,-0.931
22.13,-149.473,-0.909
22.17,-149.285,-0.932
22.20,-148.371,-0.905
22.23,-147.027,-0.909
22.27,-146.214,-0.926
22.30,-143.941,-0.886
22.33,-143.252,-0.929
22.37,-143.194,-0.912
22.40,-141.537,-0.952
22.43,-139.824,-0.908
22.47,-139.482,-0.885
22.50,-137.632,-0.916
22.53,-137.337,-0.856
22.57,-135.821,-0.853
22.60,-134.518,-0.876
22.63,-133.059,-0.844
22.67,-131.618,-0.878
22.70,-130.895,-0.889
22.73,-128.286,-0.838
22.77,-128.443,-0.857
22.80,-126.445,-0.830
22.83,-125.203,-0.848
22.87,-123.817,-0.790
22.90,-122.254,-0.825
22.93,-120.282,-0.795
22.97,-119.173,-0.771
23.00,-117.147,-0.761
23.03,-115.205,-0.760
23.07,-114.348,-0.735
23.10,-112.666,-0.743
23.13,-111.781,-0.726
23.17,-109.002,-0.739
23.20,-108.467,-0.710
23.23,-106.497,-0.688
23.27,-104.496,-0.650
23.30,-102.294,-0.655
23.33,-102.055,-0.674
23.37,-99.592,-0.667
23.40,-97.354,-0.605
23.43,-95.901,-0.628
23.47,-94.464,-0.634
23.50,-92.619,-0.634
23.53,-90.650,-0.608
23.57,-89.188,-0.555
23.60,-86.969,-0.570
23.63,-84.667,-0.559
23.67,-83.985,-0.544
23.70,-80.762,-0.537
23.73,-79.919,-0.488
23.77,-78.381,-0.477
23.80,-76.657,-0.463
23.83,-74.116,-0.445
23.87,-72.111,-0.451
23.90,-70.465,-0.428
23.93,-68.120,-0.395
23.97,-67.124,-0.385
24.00,-64.658,-0.389
24.03,-62.193,-0.377
24.07,-59.932,-0.396
24.10,-58.761,-0.331
24.13,-55.567,-0.318
24.17,-55.178,-0.290
24.20,-51.598,-0.296
24.23,-50.291,-0.274
24.27,-47.509,-0.284
24.30,-45.616,-0.269
24.33,-43.568,-0.264
24.37,-42.346,-0.218
24.40,-40.089,-0.247
24.43,-36.796,-0.244
24.47,-34.613,-0.155
24.50,-32.791,-0.182
24.53,-29.990,-0.157
24.57,-29.321,-0.137
24.60,-27.420,-0.123
24.63,-24.066,-0.079
24.67,-22.316,-0.096
24.70,-20.364,-0.107
24.73,-18.088,-0.077
24.77,-15.132,-0.031
24.80,-13.985,-0.040
24.83,-11.214,-0.012
24.87,-8.098,-0.017
24.90,-7.388,-0.004
24.93,-4.932,0.044
24.97,-2.220,0.041
25.00,0.355,0.016
25.03,1.967,0.082
25.07,4.438,0.063
25.10,6.382,0.083
25.13,9.816,0.115
25.17,10.698,0.142
25.20,13.270,0.133
25.23,15.048,0.189
25.27,17.700,0.171
25.30,19.694,0.148
25.33,22.360,0.195
25.37,24.401,0.206
25.40,26.985,0.218
25.43,28.079,0.225
25.47,29.894,0.216
25.50,33.065,0.270
25.53,35.027,0.270
25.57,37.051,0.284
25.60,38.489,0.314
25.63,41.821,0.295
25.67,43.708,0.301
25.70,45.276,0.316
25.73,47.602,0.343
25.77,49.505,0.349
25.80,52.072,0.372
25.83,53.239,0.348
25.87,55.481,0.370
25.90,57.280,0.412
25.93,59.820,0.400
25.97,62.184,0.403
26.00,63.929,0.401
26.03,66.309,0.437
26.07,68.186,0.465
26.10,69.755,0.461
26.13,70.934,0.472
26.17,75.014,0.542
26.20,76.000,0.528
26.23,77.603,0.535
26.27,79.516,0.509
26.30,81.323,0.574
26.33,83.720,0.555
26.37,85.637,0.576
26.40,88.540,0.577
